entity_id,session_key,session_id_impressions,session_id_order,platform_order_code,df_dps,df_impressions,delivery_fee_eur,dps_delivery_fee_eur
MJM_AT,T+rEK/8GvkQ5RCjdHEpm/g==,1718650356312.2215560042.builxgsjza,,,4.99,4.99,,
MJM_AT,T+rEK/8GvkQ5RCjdHEpm/g==,1718650356312.2215560042.builxgsjza,,,1.99,1.99,,
MJM_AT,T+rEK/8GvkQ5RCjdHEpm/g==,1718650356312.2215560042.builxgsjza,,,2.49,2.49,,
MJM_AT,T+rEK/8GvkQ5RCjdHEpm/g==,1718650356312.2215560042.builxgsjza,,,2.49,2.49,,
MJM_AT,T+rEK/8GvkQ5RCjdHEpm/g==,1718650356312.2215560042.builxgsjza,,,2.49,2.49,,
MJM_AT,TAE/gfmJwLhvrOKjoPyWcQ==,1717846398984.1873351428.fhezoqyyjl,,,0.0,0.0,,
MJM_AT,TAE/gfmJwLhvrOKjoPyWcQ==,1717846398984.1873351428.fhezoqyyjl,,,5.49,5.49,,
MJM_AT,TAE/gfmJwLhvrOKjoPyWcQ==,1717846398984.1873351428.fhezoqyyjl,,,3.99,3.99,,
MJM_AT,TAE/gfmJwLhvrOKjoPyWcQ==,1717846398984.1873351428.fhezoqyyjl,,,0.0,0.0,,
MJM_AT,TAE/gfmJwLhvrOKjoPyWcQ==,1717846398984.1873351428.fhezoqyyjl,,,2.49,2.49,,
MJM_AT,TAE/gfmJwLhvrOKjoPyWcQ==,1717846398984.1873351428.fhezoqyyjl,,,0.0,1.79,,
MJM_AT,TAE/gfmJwLhvrOKjoPyWcQ==,1717846398984.1873351428.fhezoqyyjl,,,2.99,2.99,,
MJM_AT,U5Py560oRSiAVA8Y9cYIIA==,1717196611569.6695711512.xmqtzruylx,,,0.0,2.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.99,0.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.29,3.29,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,4.99,4.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.9,3.9,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,4.99,4.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,1.49,1.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,4.99,4.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,4.99,4.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.99,0.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,4.99,4.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,4.99,4.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,1.99,1.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.0,0.0,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,2.49,2.49,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,3.99,3.99,,
MJM_AT,UGdAfSK7GAuAtA/P/el25g==,1717926758651.2510885221.eanplqephb,,,0.99,0.99,,
MJM_AT,UIGzJ190sZgffIr9q4j1AA==,1717003494568.728588142034409788.oZttuTk5ld,,,0.0,0.0,,
MJM_AT,UIGzJ190sZgffIr9q4j1AA==,1717003494568.728588142034409788.oZttuTk5ld,,,0.0,2.49,,
MJM_AT,UIGzJ190sZgffIr9q4j1AA==,1717003494568.728588142034409788.oZttuTk5ld,,,0.0,2.49,,
MJM_AT,UIGzJ190sZgffIr9q4j1AA==,1717003494568.728588142034409788.oZttuTk5ld,,,0.0,0.0,,
MJM_AT,UIGzJ190sZgffIr9q4j1AA==,1717003494568.728588142034409788.oZttuTk5ld,,,0.0,0.0,,
MJM_AT,UIGzJ190sZgffIr9q4j1AA==,1717003494568.728588142034409788.oZttuTk5ld,,,0.0,3.49,,
MJM_AT,UIGzJ190sZgffIr9q4j1AA==,1717003494568.728588142034409788.oZttuTk5ld,,,0.0,2.49,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,3.99,3.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,3.99,3.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,2.49,2.49,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,0.0,0.0,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,0.0,0.0,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,0.0,0.0,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,2.49,2.49,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,3.99,3.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,0.0,0.0,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,2.49,2.49,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,0.0,0.0,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,1.49,1.49,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,0.0,0.0,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,2.49,2.49,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,3.99,3.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,3.0,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,2.49,2.49,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UIltYSg4nBWzUjaWFNJpJg==,1718807572707.4673589173.rkrmjeuimu,,,4.99,4.99,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,3.49,3.49,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,3.49,3.49,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,2.49,2.49,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,1.49,1.49,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,2.49,2.49,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,3.99,3.99,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,3.99,3.99,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,4.99,4.99,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,2.49,2.49,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,3.9,3.9,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,4.99,4.99,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,1.49,1.49,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.99,0.99,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,1718124637029.8821156323.gatsitgock,cqh5-2424-1s93,3.99,3.99,0.990000000,0.990000000
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,4.29,4.29,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,2.49,2.49,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,1.79,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,0.0,0.0,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,4.99,4.99,,
MJM_AT,UOgiD2oCcNH4VNH2CJertQ==,1718124637029.8821156323.gatsitgock,,,2.49,2.49,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.0,1.79,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,1717612810302.346297259723518718.3kI2K2WOQ6,ox5z-2423-u6oy,2.99,2.99,2.990000000,2.990000000
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,1.99,1.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,1.99,1.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,1.99,1.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.0,3.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.0,3.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.0,3.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,4.99,4.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.99,0.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,2.49,2.49,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,2.49,2.49,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.0,3.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.99,0.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.99,3.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,1.99,1.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,1.99,1.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.0,3.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,1.99,1.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,1.9,1.9,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.99,0.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.0,3.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.99,0.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,3.9,3.9,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,4.99,4.99,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,0.0,0.0,,
MJM_AT,UQaKZpD8uB6HW7nVwLhxWA==,1717612810302.346297259723518718.3kI2K2WOQ6,,,2.49,2.49,,
